workclass,occupation,education_level,relationship,gender,capital_gain,capital_loss,hours_per_week,income
Private,Sales,13.0,Unmarried,Female,1151.0,0.0,40.0,<=50K
Local-gov,Prof-specialty,13.0,Unmarried,Female,1151.0,0.0,35.0,<=50K
Private,Sales,9.0,Unmarried,Male,1151.0,0.0,30.0,<=50K
Local-gov,Protective-serv,10.0,Unmarried,Male,1151.0,0.0,40.0,<=50K
Private,Prof-specialty,12.0,Unmarried,Female,1151.0,,50.0,<=50K
Private,Transport-moving,9.0,Unmarried,Female,1151.0,0.0,48.0,<=50K
,,5.0,Unmarried,Female,1111.0,0.0,15.0,<=50K
,,6.0,Not-in-family,Female,1086.0,0.0,20.0,<=50K
,,9.0,Not-in-family,Female,1086.0,0.0,20.0,<=50K
,,9.0,Not-in-family,Male,1086.0,0.0,35.0,<=50K
Self-emp-not-inc,Prof-specialty,15.0,Not-in-family,Male,1086.0,0.0,60.0,<=50K
Private,Other-service,5.0,Own-child,Male,1055.0,0.0,24.0,<=50K
Local-gov,Prof-specialty,13.0,Own-child,Male,1055.0,0.0,40.0,<=50K
,,9.0,Not-in-family,Female,1055.0,0.0,40.0,<=50K
,,6.0,Own-child,Male,1055.0,0.0,30.0,<=50K
,,10.0,Own-child,Male,1055.0,0.0,50.0,<=50K
Private,Adm-clerical,7.0,Own-child,Female,1055.0,0.0,20.0,<=50K
Self-emp-not-inc,Other-service,9.0,Not-in-family,Male,1055.0,0.0,40.0,<=50K
,,9.0,Own-child,Female,1055.0,0.0,12.0,<=50K
Private,Other-service,6.0,Own-child,Female,1055.0,,20.0,<=50K
Private,Other-service,9.0,Own-child,Female,1055.0,0.0,40.0,<=50K
Local-gov,Adm-clerical,13.0,Not-in-family,Female,1055.0,0.0,40.0,<=50K
Private,Other-service,7.0,Own-child,Male,1055.0,0.0,20.0,<=50K
Private,Prof-specialty,8.0,Own-child,Female,1055.0,0.0,40.0,<=50K
Private,Sales,9.0,Other-relative,Female,1055.0,0.0,30.0,<=50K
Private,Other-service,9.0,Not-in-family,Female,1055.0,0.0,30.0,<=50K
Private,Other-service,7.0,Own-child,Male,1055.0,0.0,32.0,<=50K
Private,Handlers-cleaners,10.0,Own-child,Female,1055.0,0.0,40.0,<=50K
Private,Transport-moving,9.0,Own-child,Male,1055.0,0.0,25.0,<=50K
Private,Prof-specialty,10.0,Own-child,Female,1055.0,0.0,32.0,<=50K
Private,Priv-house-serv,5.0,Not-in-family,Female,1055.0,0.0,22.0,<=50K
Private,Sales,8.0,Other-relative,Male,1055.0,0.0,40.0,<=50K
Private,Sales,10.0,Other-relative,Male,1055.0,0.0,20.0,<=50K
Private,Sales,7.0,Own-child,Female,1055.0,0.0,18.0,<=50K
Private,Adm-clerical,13.0,Own-child,Female,1055.0,0.0,30.0,<=50K
Private,Adm-clerical,10.0,Own-child,Male,1055.0,0.0,20.0,<=50K
,,13.0,Other-relative,Female,991.0,0.0,10.0,<=50K
,,13.0,Not-in-family,Female,991.0,0.0,7.0,<=50K
Private,Sales,9.0,Not-in-family,Female,991.0,0.0,18.0,<=50K
Private,Other-service,9.0,Not-in-family,Female,991.0,0.0,18.0,<=50K
Private,Protective-serv,9.0,Not-in-family,Male,991.0,0.0,20.0,<=50K
Private,Machine-op-inspct,9.0,Unmarried,Male,914.0,0.0,40.0,<=50K
Private,Prof-specialty,13.0,Unmarried,Female,914.0,0.0,40.0,<=50K
Local-gov,Prof-specialty,14.0,Unmarried,Female,914.0,0.0,50.0,<=50K
Private,Exec-managerial,9.0,Other-relative,Male,914.0,0.0,40.0,<=50K
Private,Craft-repair,5.0,Unmarried,Male,914.0,0.0,40.0,<=50K
Private,Adm-clerical,9.0,Unmarried,Female,914.0,0.0,40.0,<=50K
Private,Adm-clerical,10.0,Unmarried,Female,914.0,0.0,40.0,<=50K
Local-gov,Prof-specialty,14.0,Unmarried,Female,914.0,0.0,,<=50K
Local-gov,Farming-fishing,9.0,Not-in-family,Male,594.0,0.0,60.0,<=50K
,,8.0,Other-relative,Male,594.0,0.0,40.0,<=50K
Private,Other-service,9.0,Unmarried,Female,594.0,0.0,20.0,<=50K
,,10.0,Own-child,Female,594.0,0.0,15.0,<=50K
Private,Handlers-cleaners,5.0,Own-child,Male,594.0,0.0,40.0,<=50K
Private,Exec-managerial,10.0,Other-relative,Female,594.0,0.0,10.0,<=50K
Private,Other-service,10.0,Own-child,Female,594.0,0.0,16.0,<=50K
Private,Craft-repair,9.0,Own-child,Male,594.0,0.0,40.0,<=50K
Private,Handlers-cleaners,7.0,Own-child,Male,594.0,0.0,30.0,<=50K
Private,Other-service,7.0,Own-child,Male,594.0,0.0,10.0,<=50K
,,10.0,Own-child,Female,594.0,0.0,10.0,<=50K
Private,Handlers-cleaners,9.0,Not-in-family,Male,594.0,0.0,16.0,<=50K
Private,Prof-specialty,10.0,Other-relative,Female,594.0,0.0,20.0,<=50K
Private,Sales,11.0,Own-child,Female,594.0,0.0,35.0,<=50K
Local-gov,Adm-clerical,10.0,Not-in-family,Female,594.0,0.0,20.0,<=50K
Local-gov,Adm-clerical,9.0,Not-in-family,Female,594.0,,10.0,<=50K
,,10.0,Own-child,Male,594.0,0.0,10.0,<=50K
Private,Prof-specialty,16.0,Not-in-family,Male,594.0,0.0,50.0,<=50K
Private,Handlers-cleaners,9.0,Not-in-family,Male,594.0,0.0,50.0,<=50K
Private,Adm-clerical,10.0,Own-child,Female,594.0,0.0,20.0,<=50K
Private,Priv-house-serv,11.0,Not-in-family,Male,594.0,0.0,25.0,<=50K
Private,Craft-repair,8.0,Own-child,Male,594.0,0.0,20.0,<=50K
Self-emp-not-inc,Other-service,7.0,Own-child,Female,594.0,0.0,4.0,<=50K
Private,Craft-repair,9.0,Other-relative,Male,594.0,0.0,40.0,<=50K
Private,Craft-repair,6.0,Not-in-family,Male,594.0,0.0,30.0,<=50K
,,10.0,Own-child,Female,594.0,0.0,35.0,<=50K
Private,Craft-repair,10.0,Own-child,Male,594.0,0.0,40.0,<=50K
Private,Other-service,7.0,Own-child,Male,,0.0,20.0,<=50K
State-gov,Other-service,10.0,Not-in-family,Male,594.0,0.0,24.0,<=50K
Local-gov,Prof-specialty,10.0,Own-child,Female,594.0,,25.0,<=50K
Private,Sales,8.0,Own-child,Male,594.0,0.0,14.0,<=50K
Local-gov,Adm-clerical,10.0,Not-in-family,Female,594.0,0.0,4.0,<=50K
Private,Other-service,9.0,Own-child,Female,594.0,0.0,15.0,<=50K
Private,Craft-repair,7.0,Own-child,Male,594.0,0.0,40.0,<=50K
Self-emp-not-inc,Machine-op-inspct,9.0,Not-in-family,Male,401.0,0.0,20.0,<=50K
,,9.0,Not-in-family,Male,401.0,0.0,4.0,<=50K
State-gov,Other-service,9.0,Unmarried,Female,114.0,0.0,38.0,<=50K
Private,Adm-clerical,5.0,Unmarried,Female,114.0,0.0,20.0,<=50K
Private,Adm-clerical,10.0,Unmarried,Female,114.0,0.0,45.0,<=50K
Private,Craft-repair,5.0,Unmarried,Male,114.0,0.0,55.0,<=50K
Private,Transport-moving,6.0,Unmarried,Male,114.0,0.0,40.0,<=50K
Private,Other-service,9.0,Own-child,Female,114.0,0.0,40.0,<=50K
Self-emp-not-inc,Exec-managerial,13.0,Husband,Male,0.0,0.0,13.0,<=50K
Private,Handlers-cleaners,9.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,7.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,13.0,Wife,Female,0.0,0.0,40.0,<=50K
Private,Exec-managerial,14.0,Wife,Female,0.0,0.0,40.0,<=50K
Private,Other-service,5.0,Not-in-family,Female,0.0,0.0,16.0,<=50K
Self-emp-not-inc,Exec-managerial,9.0,Husband,Male,0.0,0.0,45.0,>50K
Private,Exec-managerial,10.0,Husband,Male,0.0,0.0,80.0,>50K
State-gov,Prof-specialty,13.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Adm-clerical,13.0,Own-child,Female,0.0,0.0,30.0,<=50K
Private,Sales,12.0,Not-in-family,Male,0.0,0.0,50.0,<=50K
Private,Craft-repair,11.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Transport-moving,4.0,Husband,Male,0.0,0.0,45.0,<=50K
Self-emp-not-inc,Farming-fishing,9.0,Own-child,Male,0.0,0.0,35.0,<=50K
Private,Machine-op-inspct,9.0,Unmarried,Male,,0.0,40.0,<=50K
Private,Sales,7.0,Husband,Male,0.0,0.0,50.0,<=50K
Self-emp-not-inc,Exec-managerial,14.0,Unmarried,Female,0.0,0.0,45.0,>50K
Private,Prof-specialty,16.0,,Male,0.0,0.0,60.0,>50K
Private,Other-service,9.0,Unmarried,Female,0.0,0.0,20.0,<=50K
Federal-gov,Farming-fishing,5.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Tech-support,9.0,Unmarried,Female,0.0,0.0,40.0,<=50K
Local-gov,Tech-support,13.0,Husband,Male,,0.0,40.0,>50K
Private,Craft-repair,9.0,Own-child,Male,0.0,0.0,40.0,<=50K
,,10.0,Husband,Male,0.0,0.0,60.0,>50K
Private,Exec-managerial,9.0,Not-in-family,Male,0.0,0.0,80.0,<=50K
Private,Craft-repair,,Husband,Male,0.0,0.0,40.0,<=50K
Local-gov,Protective-serv,12.0,Not-in-family,Male,0.0,0.0,52.0,<=50K
Private,Sales,10.0,Own-child,Male,0.0,0.0,44.0,<=50K
Federal-gov,Adm-clerical,10.0,Own-child,Male,0.0,0.0,40.0,<=50K
State-gov,Other-service,10.0,Husband,Male,0.0,0.0,15.0,<=50K
Private,Machine-op-inspct,7.0,Unmarried,Male,0.0,0.0,40.0,<=50K
Private,Machine-op-inspct,10.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Adm-clerical,9.0,Wife,Female,0.0,0.0,25.0,<=50K
Private,Sales,10.0,Husband,Male,0.0,0.0,38.0,>50K
Self-emp-not-inc,Prof-specialty,12.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Machine-op-inspct,5.0,Husband,Male,0.0,0.0,43.0,<=50K
Self-emp-not-inc,Prof-specialty,13.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Tech-support,13.0,Husband,Male,0.0,0.0,50.0,<=50K
Private,Adm-clerical,9.0,Unmarried,Female,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,9.0,Not-in-family,Male,0.0,0.0,35.0,<=50K
Federal-gov,Prof-specialty,13.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Machine-op-inspct,9.0,Husband,Male,0.0,0.0,38.0,<=50K
Private,Exec-managerial,14.0,Unmarried,Female,0.0,0.0,40.0,<=50K
State-gov,Craft-repair,11.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,11.0,Not-in-family,Male,0.0,0.0,43.0,<=50K
Private,Exec-managerial,10.0,Wife,Female,0.0,0.0,40.0,<=50K
Private,Other-service,9.0,Own-child,Female,0.0,0.0,30.0,<=50K
Federal-gov,Exec-managerial,13.0,Not-in-family,Male,0.0,0.0,55.0,>50K
Self-emp-inc,Exec-managerial,9.0,Not-in-family,Male,0.0,0.0,60.0,<=50K
Private,Tech-support,10.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Machine-op-inspct,3.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Other-service,11.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Adm-clerical,9.0,Husband,Male,0.0,0.0,48.0,<=50K
,,4.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Transport-moving,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,16.0,Husband,Male,0.0,0.0,45.0,>50K
Private,Tech-support,10.0,Not-in-family,Male,0.0,0.0,58.0,<=50K
Private,Craft-repair,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Adm-clerical,10.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Adm-clerical,9.0,Wife,Female,0.0,0.0,40.0,>50K
Self-emp-inc,Exec-managerial,10.0,Husband,Male,0.0,0.0,50.0,>50K
,,10.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,10.0,Own-child,Male,0.0,0.0,32.0,<=50K
Private,Sales,13.0,Own-child,Female,0.0,0.0,40.0,<=50K
Self-emp-not-inc,Sales,13.0,,Male,0.0,0.0,70.0,>50K
Private,Machine-op-inspct,10.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,10.0,Other-relative,Male,0.0,0.0,20.0,<=50K
Private,Other-service,9.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Adm-clerical,12.0,Husband,Male,0.0,0.0,40.0,<=50K
,,6.0,Husband,Male,0.0,,2.0,<=50K
Private,Other-service,7.0,Own-child,Female,0.0,0.0,22.0,<=50K
Local-gov,Farming-fishing,4.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Sales,9.0,Not-in-family,Male,0.0,0.0,30.0,<=50K
Private,Other-service,13.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Other-service,9.0,Wife,Female,0.0,0.0,40.0,<=50K
Private,Sales,9.0,Husband,Male,0.0,0.0,48.0,<=50K
Private,Sales,9.0,Own-child,Female,0.0,0.0,35.0,<=50K
Local-gov,Protective-serv,9.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Prof-specialty,14.0,Husband,Male,0.0,0.0,50.0,<=50K
Private,Sales,5.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Federal-gov,Prof-specialty,16.0,Not-in-family,Female,0.0,0.0,50.0,>50K
Private,Prof-specialty,11.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Craft-repair,10.0,Unmarried,Female,0.0,0.0,40.0,<=50K
Private,Machine-op-inspct,10.0,Unmarried,Female,0.0,0.0,25.0,<=50K
Local-gov,Protective-serv,13.0,Husband,Male,0.0,0.0,40.0,>50K
Local-gov,Handlers-cleaners,10.0,Not-in-family,Male,0.0,0.0,50.0,<=50K
Private,Sales,10.0,Husband,Male,0.0,0.0,48.0,>50K
Private,Exec-managerial,12.0,Unmarried,Female,0.0,0.0,40.0,<=50K
Federal-gov,Other-service,9.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Exec-managerial,14.0,Husband,Male,0.0,,40.0,>50K
Self-emp-not-inc,Prof-specialty,14.0,Not-in-family,Female,0.0,0.0,50.0,<=50K
Private,Tech-support,10.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Craft-repair,9.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,7.0,Own-child,Male,0.0,0.0,40.0,<=50K
Local-gov,Adm-clerical,9.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Sales,13.0,Other-relative,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,15.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Machine-op-inspct,9.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,5.0,Husband,Male,0.0,0.0,50.0,<=50K
Self-emp-inc,Sales,10.0,Husband,Male,0.0,0.0,50.0,<=50K
Local-gov,Craft-repair,11.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Sales,10.0,Husband,Male,0.0,0.0,56.0,<=50K
Private,Craft-repair,9.0,Not-in-family,Male,0.0,0.0,41.0,<=50K
Private,Other-service,10.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Exec-managerial,13.0,Husband,Male,0.0,0.0,60.0,<=50K
Private,Exec-managerial,13.0,Own-child,Male,0.0,0.0,40.0,<=50K
State-gov,Prof-specialty,13.0,Husband,Male,0.0,0.0,50.0,>50K
Private,Other-service,10.0,Own-child,Male,0.0,0.0,35.0,<=50K
Private,Exec-managerial,13.0,Wife,Female,0.0,0.0,40.0,>50K
Private,Adm-clerical,12.0,Husband,Male,0.0,0.0,40.0,>50K
,,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Craft-repair,10.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Sales,12.0,Not-in-family,Female,0.0,0.0,60.0,<=50K
Private,Sales,13.0,Husband,Male,0.0,0.0,50.0,<=50K
Private,Tech-support,12.0,Not-in-family,Female,0.0,0.0,36.0,<=50K
Federal-gov,Prof-specialty,14.0,Husband,Male,0.0,0.0,40.0,>50K
Self-emp-not-inc,Craft-repair,9.0,Husband,Male,0.0,0.0,60.0,<=50K
Private,Adm-clerical,11.0,Wife,Female,0.0,0.0,35.0,<=50K
Private,Sales,10.0,Own-child,Male,0.0,0.0,20.0,<=50K
Private,Craft-repair,10.0,Husband,Male,0.0,0.0,40.0,>50K
Self-emp-inc,Craft-repair,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Sales,10.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Other-service,10.0,Own-child,Male,0.0,0.0,30.0,<=50K
Private,Tech-support,10.0,Other-relative,Male,0.0,0.0,40.0,<=50K
Private,Transport-moving,9.0,Unmarried,Female,0.0,0.0,30.0,<=50K
Private,Other-service,10.0,Husband,Male,0.0,0.0,24.0,<=50K
Private,Other-service,9.0,Unmarried,Female,0.0,0.0,24.0,<=50K
,,10.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Local-gov,Adm-clerical,10.0,Unmarried,Female,0.0,0.0,38.0,<=50K
Private,Adm-clerical,9.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Exec-managerial,13.0,Other-relative,Female,0.0,0.0,40.0,<=50K
Private,Craft-repair,9.0,Own-child,Male,0.0,0.0,35.0,<=50K
,,9.0,Not-in-family,Male,0.0,0.0,45.0,>50K
Private,Craft-repair,9.0,Husband,Male,0.0,0.0,46.0,<=50K
Private,Handlers-cleaners,13.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Craft-repair,9.0,Not-in-family,Male,0.0,0.0,60.0,<=50K
Private,Other-service,13.0,Other-relative,Male,0.0,0.0,50.0,<=50K
,,2.0,Not-in-family,Female,0.0,0.0,20.0,<=50K
Private,Other-service,9.0,Unmarried,Female,0.0,0.0,40.0,<=50K
Self-emp-inc,Exec-managerial,14.0,Unmarried,Female,0.0,0.0,40.0,<=50K
Private,Exec-managerial,9.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Self-emp-not-inc,Sales,14.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Other-service,10.0,Unmarried,Female,0.0,0.0,40.0,<=50K
Federal-gov,Exec-managerial,12.0,Not-in-family,Male,0.0,0.0,42.0,<=50K
State-gov,Protective-serv,14.0,Unmarried,Male,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,7.0,Own-child,Male,0.0,0.0,16.0,<=50K
Local-gov,Prof-specialty,11.0,Not-in-family,Female,0.0,0.0,20.0,<=50K
State-gov,Protective-serv,9.0,Husband,Male,,0.0,40.0,<=50K
Private,Craft-repair,13.0,Not-in-family,Male,0.0,0.0,50.0,<=50K
State-gov,Prof-specialty,13.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Sales,9.0,Unmarried,Female,0.0,0.0,25.0,<=50K
Private,Craft-repair,9.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,9.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Other-service,9.0,Own-child,Male,0.0,0.0,12.0,<=50K
Private,Prof-specialty,13.0,Husband,Male,0.0,0.0,65.0,<=50K
Local-gov,Exec-managerial,10.0,Husband,Male,0.0,0.0,38.0,>50K
Private,Adm-clerical,10.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Craft-repair,10.0,Not-in-family,Male,0.0,0.0,45.0,<=50K
Private,Machine-op-inspct,4.0,Husband,Male,0.0,0.0,40.0,>50K
Federal-gov,Adm-clerical,10.0,Husband,Male,0.0,0.0,42.0,>50K
Private,Adm-clerical,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Self-emp-not-inc,Exec-managerial,13.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
,,13.0,Not-in-family,Female,0.0,0.0,50.0,<=50K
Private,Prof-specialty,14.0,Wife,Female,0.0,0.0,50.0,<=50K
State-gov,Prof-specialty,16.0,Husband,Male,0.0,0.0,1.0,>50K
Private,Machine-op-inspct,10.0,Not-in-family,Female,0.0,0.0,28.0,<=50K
Private,Machine-op-inspct,10.0,Husband,Male,0.0,0.0,40.0,<=50K
Local-gov,Craft-repair,13.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Tech-support,10.0,Husband,Male,0.0,0.0,45.0,<=50K
Federal-gov,Tech-support,13.0,Husband,Male,0.0,0.0,24.0,<=50K
Private,Transport-moving,3.0,Other-relative,Male,0.0,0.0,40.0,<=50K
Private,Craft-repair,10.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Self-emp-not-inc,Sales,9.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
,,9.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Exec-managerial,13.0,Husband,Male,0.0,0.0,50.0,>50K
State-gov,Adm-clerical,9.0,Unmarried,Female,0.0,0.0,35.0,<=50K
Private,Sales,7.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Craft-repair,9.0,Not-in-family,Male,,0.0,60.0,<=50K
Private,Sales,7.0,Own-child,Female,0.0,0.0,12.0,<=50K
Local-gov,Transport-moving,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Craft-repair,9.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Sales,10.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Craft-repair,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Self-emp-inc,Machine-op-inspct,4.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Exec-managerial,13.0,Not-in-family,Male,0.0,0.0,60.0,>50K
Private,Sales,12.0,Not-in-family,Female,0.0,,40.0,<=50K
Private,Sales,13.0,Husband,Male,,0.0,50.0,<=50K
Private,Prof-specialty,13.0,Husband,Male,0.0,0.0,55.0,<=50K
Private,Craft-repair,6.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,10.0,Husband,Male,0.0,0.0,40.0,<=50K
,,2.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Adm-clerical,9.0,Husband,Male,0.0,0.0,20.0,<=50K
Local-gov,Machine-op-inspct,1.0,Not-in-family,Female,0.0,0.0,35.0,<=50K
Private,Sales,9.0,Own-child,Female,0.0,0.0,40.0,<=50K
,,6.0,Not-in-family,Female,0.0,0.0,10.0,<=50K
Private,Adm-clerical,11.0,Not-in-family,Female,0.0,0.0,20.0,<=50K
Private,Adm-clerical,9.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Sales,9.0,Unmarried,Female,0.0,0.0,38.0,<=50K
Private,Adm-clerical,10.0,Not-in-family,Male,0.0,0.0,42.0,<=50K
Private,Craft-repair,10.0,Other-relative,Female,0.0,0.0,40.0,<=50K
Private,Prof-specialty,15.0,Not-in-family,Male,0.0,0.0,55.0,>50K
State-gov,Other-service,9.0,Husband,Male,0.0,0.0,40.0,<=50K
State-gov,Adm-clerical,10.0,Not-in-family,Female,0.0,0.0,38.0,<=50K
Private,Exec-managerial,13.0,Husband,Male,0.0,0.0,50.0,>50K
Local-gov,Exec-managerial,14.0,Husband,Male,0.0,0.0,70.0,>50K
Private,Transport-moving,9.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,13.0,Husband,Male,0.0,0.0,40.0,>50K
Self-emp-not-inc,Other-service,9.0,Wife,Female,0.0,0.0,20.0,<=50K
State-gov,Protective-serv,12.0,Husband,Male,0.0,0.0,50.0,<=50K
,,10.0,Own-child,Male,0.0,0.0,20.0,<=50K
Private,Adm-clerical,9.0,Husband,Male,0.0,0.0,35.0,<=50K
Private,Adm-clerical,9.0,Husband,Male,0.0,0.0,45.0,>50K
Private,Other-service,9.0,Not-in-family,Female,0.0,0.0,34.0,<=50K
Private,Adm-clerical,9.0,Husband,Male,,0.0,40.0,<=50K
Private,Prof-specialty,15.0,Wife,Female,0.0,0.0,40.0,>50K
Private,Adm-clerical,13.0,Wife,Female,0.0,0.0,40.0,<=50K
Local-gov,Other-service,6.0,Unmarried,Female,0.0,0.0,30.0,<=50K
Local-gov,Adm-clerical,10.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Transport-moving,10.0,Not-in-family,Male,0.0,0.0,20.0,<=50K
Self-emp-not-inc,Farming-fishing,9.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Other-service,9.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Other-service,9.0,Not-in-family,Female,0.0,0.0,30.0,<=50K
Private,Exec-managerial,11.0,Not-in-family,Female,0.0,0.0,45.0,<=50K
Private,Craft-repair,4.0,Not-in-family,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,13.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Sales,9.0,Husband,Male,0.0,0.0,60.0,<=50K
Private,Other-service,7.0,Own-child,Male,0.0,0.0,12.0,<=50K
Private,Craft-repair,7.0,Husband,Male,0.0,0.0,40.0,<=50K
Self-emp-inc,Exec-managerial,10.0,Husband,Male,0.0,0.0,75.0,>50K
,,10.0,Own-child,Male,0.0,0.0,24.0,<=50K
Private,Exec-managerial,9.0,Husband,Male,0.0,0.0,40.0,>50K
Private,Prof-specialty,13.0,Not-in-family,Female,0.0,0.0,45.0,<=50K
Private,Craft-repair,9.0,Wife,Female,0.0,0.0,40.0,>50K
Private,Exec-managerial,9.0,Husband,Male,0.0,0.0,40.0,>50K
Local-gov,Prof-specialty,14.0,Own-child,Male,0.0,0.0,35.0,<=50K
Private,Prof-specialty,9.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Handlers-cleaners,9.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Exec-managerial,10.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Tech-support,10.0,Own-child,Female,0.0,0.0,40.0,<=50K
Private,Prof-specialty,13.0,Not-in-family,Female,0.0,0.0,15.0,<=50K
Private,Sales,12.0,Unmarried,Female,0.0,0.0,45.0,<=50K
Private,Prof-specialty,13.0,Not-in-family,Female,0.0,0.0,42.0,<=50K
Private,Handlers-cleaners,9.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,15.0,Husband,Male,0.0,0.0,60.0,>50K
Private,Other-service,10.0,Not-in-family,Male,0.0,0.0,45.0,<=50K
Private,Exec-managerial,13.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Craft-repair,4.0,Husband,Male,0.0,0.0,40.0,<=50K
Private,Prof-specialty,13.0,Husband,Male,0.0,0.0,45.0,<=50K
Private,Prof-specialty,9.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Local-gov,Protective-serv,13.0,Not-in-family,Male,0.0,0.0,56.0,<=50K
Private,Sales,10.0,Own-child,Male,0.0,0.0,45.0,<=50K
Private,Tech-support,13.0,Unmarried,Female,0.0,0.0,40.0,<=50K
Private,Transport-moving,9.0,Husband,Male,0.0,0.0,16.0,<=50K
Self-emp-inc,Sales,13.0,Not-in-family,Female,0.0,0.0,60.0,<=50K
Private,Craft-repair,9.0,Own-child,Male,0.0,0.0,40.0,<=50K
Private,Sales,9.0,Not-in-family,Male,0.0,0.0,80.0,<=50K
Private,Other-service,10.0,Not-in-family,Female,0.0,0.0,25.0,<=50K
Private,Transport-moving,9.0,Husband,Male,0.0,0.0,45.0,>50K
Private,Adm-clerical,10.0,Wife,Female,0.0,0.0,40.0,<=50K
Private,Adm-clerical,9.0,Not-in-family,Female,0.0,0.0,40.0,<=50K
Private,Tech-support,12.0,Not-in-family,Male,0.0,0.0,45.0,<=50K
